Unnamed: 0,pump
47 days 18:15:00,6.06
47 days 18:30:00,6.79
47 days 18:45:00,6.61
47 days 19:00:00,6.34
47 days 19:15:00,6.29
47 days 19:30:00,5.14
47 days 19:45:00,4.95
47 days 20:00:00,5.42
47 days 20:15:00,4.16
47 days 20:30:00,3.53
47 days 20:45:00,5.22
47 days 21:00:00,4.89
47 days 21:15:00,3.99
47 days 21:30:00,4.56
47 days 21:45:00,3.99
47 days 22:00:00,3.47
47 days 22:15:00,2.99
47 days 22:30:00,2.75
47 days 22:45:00,2.35
47 days 23:00:00,1.96
47 days 23:15:00,1.72
47 days 23:30:00,1.68
47 days 23:45:00,1.44
48 days 00:00:00,1.36
48 days 00:15:00,1.59
48 days 00:30:00,1.3
48 days 00:45:00,1.2
48 days 01:00:00,1.28
48 days 01:15:00,1.31
48 days 01:30:00,1.22
48 days 01:45:00,1.1
48 days 02:00:00,1.18
48 days 02:15:00,1.2
48 days 02:30:00,1.23
48 days 02:45:00,1.17
48 days 03:00:00,1.27
48 days 03:15:00,1.44
48 days 03:30:00,1.59
48 days 03:45:00,1.87
48 days 04:00:00,2.17
48 days 04:15:00,2.75
48 days 04:30:00,2.91
48 days 04:45:00,3.84
48 days 05:00:00,5.06
48 days 05:15:00,5.84
48 days 05:30:00,7.19
48 days 05:45:00,7.41
48 days 06:00:00,7.17
48 days 06:15:00,6.57
48 days 06:30:00,7.05
48 days 06:45:00,6.43
48 days 07:00:00,6.38
48 days 07:15:00,6.38
48 days 07:30:00,7.06
48 days 07:45:00,6.39
48 days 08:00:00,6.8
48 days 08:15:00,6.66
48 days 08:30:00,6.47
48 days 08:45:00,6.6
48 days 09:00:00,5.98
48 days 09:15:00,6.33
48 days 09:30:00,5.79
48 days 09:45:00,5.88
48 days 10:00:00,5.95
48 days 10:15:00,5.2
48 days 10:30:00,5.62
48 days 10:45:00,4.82
48 days 11:00:00,4.81
48 days 11:15:00,5.63
48 days 11:30:00,5.61
48 days 11:45:00,4.73
48 days 12:00:00,4.72
48 days 12:15:00,4.74
48 days 12:30:00,4.78
48 days 12:45:00,4.94
48 days 13:00:00,4.67
48 days 13:15:00,5.14
48 days 13:30:00,4.87
48 days 13:45:00,4.93
48 days 14:00:00,4.6
48 days 14:15:00,5.05
48 days 14:30:00,5.78
48 days 14:45:00,5.71
48 days 15:00:00,5.65
48 days 15:15:00,5.49
48 days 15:30:00,5.74
48 days 15:45:00,6.13
48 days 16:00:00,6.32
48 days 16:15:00,6.39
48 days 16:30:00,5.98
48 days 16:45:00,6.15
48 days 17:00:00,7.65
48 days 17:15:00,6.24
48 days 17:30:00,5.91
48 days 17:45:00,6.08
48 days 18:00:00,5.62
48 days 18:15:00,6.23
48 days 18:30:00,5.14
48 days 18:45:00,5.57
48 days 19:00:00,5.74
48 days 19:15:00,4.79
48 days 19:30:00,4.68
48 days 19:45:00,4.49
48 days 20:00:00,4.0
48 days 20:15:00,4.17
48 days 20:30:00,4.18
48 days 20:45:00,4.25
48 days 21:00:00,3.95
48 days 21:15:00,3.91
48 days 21:30:00,3.68
48 days 21:45:00,3.77
48 days 22:00:00,3.17
48 days 22:15:00,3.4
48 days 22:30:00,3.16
48 days 22:45:00,2.93
48 days 23:00:00,2.76
48 days 23:15:00,2.36
48 days 23:30:00,2.03
48 days 23:45:00,1.9
49 days 00:00:00,1.93
49 days 00:15:00,1.61
49 days 00:30:00,1.81
49 days 00:45:00,1.59
49 days 01:00:00,1.5
49 days 01:15:00,1.3
49 days 01:30:00,1.31
49 days 01:45:00,1.25
49 days 02:00:00,1.26
49 days 02:15:00,1.21
49 days 02:30:00,1.31
49 days 02:45:00,1.08
49 days 03:00:00,1.39
49 days 03:15:00,1.31
49 days 03:30:00,1.48
49 days 03:45:00,1.32
49 days 04:00:00,1.41
49 days 04:15:00,1.58
49 days 04:30:00,1.58
49 days 04:45:00,2.03
49 days 05:00:00,1.92
49 days 05:15:00,1.98
49 days 05:30:00,2.22
49 days 05:45:00,2.85
49 days 06:00:00,3.07
49 days 06:15:00,3.65
49 days 06:30:00,4.83
49 days 06:45:00,4.97
49 days 07:00:00,6.45
49 days 07:15:00,7.45
49 days 07:30:00,7.2
49 days 07:45:00,7.52
49 days 08:00:00,8.71
49 days 08:15:00,8.83
49 days 08:30:00,9.63
49 days 08:45:00,9.03
49 days 09:00:00,8.24
49 days 09:15:00,8.62
49 days 09:30:00,8.47
49 days 09:45:00,8.02
49 days 10:00:00,7.22
49 days 10:15:00,8.18
49 days 10:30:00,8.22
49 days 10:45:00,7.44
49 days 11:00:00,7.57
49 days 11:15:00,7.24
49 days 11:30:00,7.58
49 days 11:45:00,7.2
49 days 12:00:00,6.4
49 days 12:15:00,7.2
49 days 12:30:00,7.18
49 days 12:45:00,6.29
49 days 13:00:00,6.08
49 days 13:15:00,6.25
49 days 13:30:00,5.79
49 days 13:45:00,5.51
49 days 14:00:00,5.47
49 days 14:15:00,6.17
49 days 14:30:00,5.4
49 days 14:45:00,5.92
49 days 15:00:00,6.44
49 days 15:15:00,5.52
49 days 15:30:00,6.37
49 days 15:45:00,6.1
49 days 16:00:00,6.42
49 days 16:15:00,6.4
49 days 16:30:00,6.56
49 days 16:45:00,5.76
49 days 17:00:00,7.63
49 days 17:15:00,7.06
49 days 17:30:00,6.5
49 days 17:45:00,5.6
49 days 18:00:00,6.89
49 days 18:15:00,6.03
49 days 18:30:00,5.71
49 days 18:45:00,5.68
49 days 19:00:00,5.37
49 days 19:15:00,5.35
49 days 19:30:00,4.79
49 days 19:45:00,4.55
49 days 20:00:00,3.84
49 days 20:15:00,5.48
49 days 20:30:00,5.76
49 days 20:45:00,6.07
49 days 21:00:00,6.07
49 days 21:15:00,5.98
49 days 21:30:00,5.74
49 days 21:45:00,5.83
49 days 22:00:00,5.31
49 days 22:15:00,5.13
49 days 22:30:00,5.21
49 days 22:45:00,4.79
49 days 23:00:00,4.51
49 days 23:15:00,4.48
49 days 23:30:00,3.85
49 days 23:45:00,3.91
50 days 00:00:00,3.8
50 days 00:15:00,3.73
50 days 00:30:00,3.7
50 days 00:45:00,3.43
50 days 01:00:00,3.32
50 days 01:15:00,3.1
50 days 01:30:00,3.05
50 days 01:45:00,3.11
50 days 02:00:00,3.08
50 days 02:15:00,3.05
50 days 02:30:00,2.86
50 days 02:45:00,2.92
50 days 03:00:00,2.81
50 days 03:15:00,3.05
50 days 03:30:00,2.96
50 days 03:45:00,2.89
50 days 04:00:00,2.87
50 days 04:15:00,2.95
50 days 04:30:00,3.17
50 days 04:45:00,3.21
50 days 05:00:00,3.38
50 days 05:15:00,3.26
50 days 05:30:00,3.81
50 days 05:45:00,3.55
50 days 06:00:00,3.91
50 days 06:15:00,4.63
50 days 06:30:00,5.09
50 days 06:45:00,6.04
50 days 07:00:00,6.49
50 days 07:15:00,7.39
50 days 07:30:00,8.28
50 days 07:45:00,8.73
50 days 08:00:00,8.62
50 days 08:15:00,9.03
50 days 08:30:00,9.76
50 days 08:45:00,9.52
50 days 09:00:00,10.38
50 days 09:15:00,10.66
50 days 09:30:00,10.77
50 days 09:45:00,11.28
50 days 10:00:00,9.8
50 days 10:15:00,10.5
50 days 10:30:00,12.19
50 days 10:45:00,10.37
50 days 11:00:00,9.7
50 days 11:15:00,9.3
50 days 11:30:00,8.63
50 days 11:45:00,9.22
50 days 12:00:00,8.98
50 days 12:15:00,8.86
50 days 12:30:00,9.34
50 days 12:45:00,8.82
50 days 13:00:00,8.14
50 days 13:15:00,8.35
50 days 13:30:00,8.39
50 days 13:45:00,8.91
50 days 14:00:00,8.84
50 days 14:15:00,7.93
50 days 14:30:00,9.33
50 days 14:45:00,8.61
50 days 15:00:00,9.02
50 days 15:15:00,8.52
50 days 15:30:00,8.27
50 days 15:45:00,8.36
50 days 16:00:00,8.56
50 days 16:15:00,8.86
50 days 16:30:00,8.51
50 days 16:45:00,8.46
50 days 17:00:00,8.86
50 days 17:15:00,9.49
50 days 17:30:00,9.01
50 days 17:45:00,8.23
50 days 18:00:00,8.43
50 days 18:15:00,8.36
50 days 18:30:00,9.27
50 days 18:45:00,8.39
50 days 19:00:00,7.61
50 days 19:15:00,7.03
50 days 19:30:00,7.26
50 days 19:45:00,6.36
50 days 20:00:00,5.38
50 days 20:15:00,6.06
50 days 20:30:00,5.83
50 days 20:45:00,7.8
50 days 21:00:00,6.78
50 days 21:15:00,6.1
50 days 21:30:00,6.09
50 days 21:45:00,6.01
50 days 22:00:00,5.2
50 days 22:15:00,5.1
50 days 22:30:00,4.47
50 days 22:45:00,4.61
50 days 23:00:00,4.76
50 days 23:15:00,3.58
50 days 23:30:00,3.21
50 days 23:45:00,3.23
51 days 00:00:00,3.22
51 days 00:15:00,3.13
51 days 00:30:00,3.0
51 days 00:45:00,3.18
51 days 01:00:00,2.99
51 days 01:15:00,2.94
51 days 01:30:00,2.87
51 days 01:45:00,2.71
51 days 02:00:00,2.73
51 days 02:15:00,2.78
51 days 02:30:00,2.87
51 days 02:45:00,2.85
51 days 03:00:00,3.13
51 days 03:15:00,3.3
51 days 03:30:00,3.63
51 days 03:45:00,3.92
51 days 04:00:00,3.94
51 days 04:15:00,4.22
51 days 04:30:00,5.27
51 days 04:45:00,5.82
51 days 05:00:00,6.93
51 days 05:15:00,7.7
51 days 05:30:00,9.05
51 days 05:45:00,9.06
51 days 06:00:00,9.67
51 days 06:15:00,9.03
51 days 06:30:00,9.3
51 days 06:45:00,9.59
51 days 07:00:00,8.47
51 days 07:15:00,8.54
51 days 07:30:00,8.94
51 days 07:45:00,8.04
51 days 08:00:00,9.0
51 days 08:15:00,7.86
51 days 08:30:00,7.85
51 days 08:45:00,7.89
51 days 09:00:00,7.91
51 days 09:15:00,7.28
51 days 09:30:00,7.58
51 days 09:45:00,7.47
51 days 10:00:00,6.85
51 days 10:15:00,7.01
51 days 10:30:00,6.29
51 days 10:45:00,6.81
51 days 11:00:00,6.92
51 days 11:15:00,6.29
51 days 11:30:00,6.52
51 days 11:45:00,6.5
51 days 12:00:00,6.56
51 days 12:15:00,6.49
51 days 12:30:00,6.46
51 days 12:45:00,6.47
51 days 13:00:00,6.13
51 days 13:15:00,6.44
51 days 13:30:00,6.47
51 days 13:45:00,6.54
51 days 14:00:00,6.42
51 days 14:15:00,6.68
51 days 14:30:00,6.54
51 days 14:45:00,6.55
51 days 15:00:00,6.59
51 days 15:15:00,6.96
51 days 15:30:00,6.96
51 days 15:45:00,6.47
51 days 16:00:00,7.28
51 days 16:15:00,7.51
51 days 16:30:00,7.35
51 days 16:45:00,7.83
51 days 17:00:00,8.43
51 days 17:15:00,7.86
51 days 17:30:00,7.44
51 days 17:45:00,7.3
51 days 18:00:00,7.52
51 days 18:15:00,7.73
51 days 18:30:00,7.68
51 days 18:45:00,8.64
51 days 19:00:00,8.0
51 days 19:15:00,7.35
51 days 19:30:00,6.87
51 days 19:45:00,6.37
51 days 20:00:00,6.16
51 days 20:15:00,4.66
51 days 20:30:00,4.69
51 days 20:45:00,4.53
51 days 21:00:00,4.17
51 days 21:15:00,4.33
51 days 21:30:00,4.14
51 days 21:45:00,3.69
51 days 22:00:00,3.16
51 days 22:15:00,3.28
51 days 22:30:00,2.86
51 days 22:45:00,2.45
51 days 23:00:00,2.0
51 days 23:15:00,1.95
51 days 23:30:00,1.76
51 days 23:45:00,1.37
52 days 00:00:00,1.44
52 days 00:15:00,1.26
52 days 00:30:00,1.37
52 days 00:45:00,1.29
52 days 01:00:00,1.11
52 days 01:15:00,1.26
52 days 01:30:00,1.13
52 days 01:45:00,0.98
52 days 02:00:00,1.09
52 days 02:15:00,1.03
52 days 02:30:00,1.16
52 days 02:45:00,1.16
52 days 03:00:00,1.22
52 days 03:15:00,1.47
52 days 03:30:00,1.76
52 days 03:45:00,1.77
52 days 04:00:00,2.26
52 days 04:15:00,2.78
52 days 04:30:00,3.33
52 days 04:45:00,3.88
52 days 05:00:00,4.27
52 days 05:15:00,6.32
52 days 05:30:00,7.6
52 days 05:45:00,7.53
52 days 06:00:00,7.8
52 days 06:15:00,6.84
52 days 06:30:00,6.9
52 days 06:45:00,6.92
52 days 07:00:00,6.94
52 days 07:15:00,6.49
52 days 07:30:00,6.95
52 days 07:45:00,7.05
52 days 08:00:00,6.82
52 days 08:15:00,5.95
52 days 08:30:00,6.75
52 days 08:45:00,5.87
52 days 09:00:00,5.45
52 days 09:15:00,5.01
52 days 09:30:00,4.71
52 days 09:45:00,5.45
52 days 10:00:00,4.91
52 days 10:15:00,4.21
52 days 10:30:00,4.91
52 days 10:45:00,4.41
52 days 11:00:00,4.81
52 days 11:15:00,4.61
52 days 11:30:00,4.72
52 days 11:45:00,4.46
52 days 12:00:00,4.53
52 days 12:15:00,5.2
52 days 12:30:00,5.13
52 days 12:45:00,4.63
52 days 13:00:00,4.63
52 days 13:15:00,4.98
52 days 13:30:00,4.82
52 days 13:45:00,4.49
52 days 14:00:00,4.81
52 days 14:15:00,5.05
52 days 14:30:00,4.78
52 days 14:45:00,4.79
52 days 15:00:00,5.28
52 days 15:15:00,5.16
52 days 15:30:00,5.15
52 days 15:45:00,5.33
52 days 16:00:00,5.09
52 days 16:15:00,5.87
52 days 16:30:00,6.28
52 days 16:45:00,6.03
52 days 17:00:00,5.85
52 days 17:15:00,6.5
52 days 17:30:00,6.74
52 days 17:45:00,6.23
52 days 18:00:00,6.73
52 days 18:15:00,6.0
52 days 18:30:00,7.06
52 days 18:45:00,6.63
52 days 19:00:00,6.77
52 days 19:15:00,6.52
52 days 19:30:00,5.57
52 days 19:45:00,5.42
52 days 20:00:00,5.04
52 days 20:15:00,4.88
52 days 20:30:00,4.86
52 days 20:45:00,5.15
52 days 21:00:00,4.1
52 days 21:15:00,4.28
52 days 21:30:00,4.39
52 days 21:45:00,4.76
52 days 22:00:00,3.17
52 days 22:15:00,2.87
52 days 22:30:00,2.67
52 days 22:45:00,2.36
52 days 23:00:00,1.97
52 days 23:15:00,1.78
52 days 23:30:00,1.8
52 days 23:45:00,1.36
53 days 00:00:00,1.39
53 days 00:15:00,1.45
53 days 00:30:00,1.53
53 days 00:45:00,1.34
53 days 01:00:00,1.16
53 days 01:15:00,1.04
53 days 01:30:00,0.99
53 days 01:45:00,1.05
53 days 02:00:00,1.25
53 days 02:15:00,1.11
53 days 02:30:00,0.97
53 days 02:45:00,1.15
53 days 03:00:00,1.27
53 days 03:15:00,1.59
53 days 03:30:00,1.74
53 days 03:45:00,1.86
53 days 04:00:00,2.28
53 days 04:15:00,2.61
53 days 04:30:00,3.32
53 days 04:45:00,3.72
53 days 05:00:00,5.13
53 days 05:15:00,5.98
53 days 05:30:00,6.92
53 days 05:45:00,7.43
53 days 06:00:00,7.73
53 days 06:15:00,8.34
53 days 06:30:00,7.24
53 days 06:45:00,7.41
53 days 07:00:00,6.97
53 days 07:15:00,6.88
53 days 07:30:00,6.89
53 days 07:45:00,5.98
53 days 08:00:00,6.65
53 days 08:15:00,6.48
53 days 08:30:00,6.83
53 days 08:45:00,5.95
53 days 09:00:00,5.77
53 days 09:15:00,6.03
53 days 09:30:00,5.73
53 days 09:45:00,5.52
53 days 10:00:00,4.89
53 days 10:15:00,5.04
53 days 10:30:00,5.35
53 days 10:45:00,4.81
53 days 11:00:00,5.26
53 days 11:15:00,4.93
53 days 11:30:00,4.81
53 days 11:45:00,5.28
53 days 12:00:00,4.79
53 days 12:15:00,4.4
53 days 12:30:00,5.38
53 days 12:45:00,5.07
53 days 13:00:00,5.17
53 days 13:15:00,4.88
53 days 13:30:00,4.66
53 days 13:45:00,4.78
53 days 14:00:00,5.09
53 days 14:15:00,5.37
53 days 14:30:00,4.61
53 days 14:45:00,4.5
53 days 15:00:00,4.73
53 days 15:15:00,5.05
53 days 15:30:00,4.79
53 days 15:45:00,5.11
53 days 16:00:00,4.64
53 days 16:15:00,6.3
53 days 16:30:00,5.77
53 days 16:45:00,5.66
53 days 17:00:00,6.1
53 days 17:15:00,6.95
53 days 17:30:00,6.11
53 days 17:45:00,6.78
53 days 18:00:00,7.52
53 days 18:15:00,7.0
53 days 18:30:00,6.26
53 days 18:45:00,6.73
53 days 19:00:00,6.17
53 days 19:15:00,5.77
53 days 19:30:00,5.3
53 days 19:45:00,5.35
53 days 20:00:00,4.79
53 days 20:15:00,4.46
53 days 20:30:00,4.35
53 days 20:45:00,5.18
53 days 21:00:00,5.44
53 days 21:15:00,4.44
53 days 21:30:00,4.19
53 days 21:45:00,3.52
53 days 22:00:00,3.38
53 days 22:15:00,2.57
53 days 22:30:00,2.18
53 days 22:45:00,2.36
53 days 23:00:00,2.27
53 days 23:15:00,1.98
53 days 23:30:00,1.7
53 days 23:45:00,1.49
54 days 00:00:00,1.41
54 days 00:15:00,1.55
54 days 00:30:00,1.44
54 days 00:45:00,1.25
54 days 01:00:00,1.23
54 days 01:15:00,1.05
54 days 01:30:00,1.14
54 days 01:45:00,0.99
54 days 02:00:00,1.19
54 days 02:15:00,1.16
54 days 02:30:00,1.04
54 days 02:45:00,1.13
54 days 03:00:00,1.31
54 days 03:15:00,1.45
54 days 03:30:00,1.84
54 days 03:45:00,2.2
54 days 04:00:00,2.26
54 days 04:15:00,2.91
54 days 04:30:00,3.22
54 days 04:45:00,3.52
54 days 05:00:00,5.13
54 days 05:15:00,6.76
54 days 05:30:00,7.72
54 days 05:45:00,6.97
54 days 06:00:00,7.37
54 days 06:15:00,7.35
54 days 06:30:00,7.28
54 days 06:45:00,7.16
54 days 07:00:00,7.23
54 days 07:15:00,6.18
54 days 07:30:00,6.5
54 days 07:45:00,6.07
54 days 08:00:00,6.34
54 days 08:15:00,6.45
54 days 08:30:00,6.73
54 days 08:45:00,6.98
54 days 09:00:00,5.89
54 days 09:15:00,5.5
54 days 09:30:00,5.96
54 days 09:45:00,5.17
54 days 10:00:00,5.05
54 days 10:15:00,4.72
54 days 10:30:00,4.89
54 days 10:45:00,5.37
54 days 11:00:00,4.76
54 days 11:15:00,4.95
54 days 11:30:00,4.92
54 days 11:45:00,5.69
54 days 12:00:00,4.61
54 days 12:15:00,4.64
54 days 12:30:00,4.44
54 days 12:45:00,4.81
54 days 13:00:00,4.93
54 days 13:15:00,5.02
54 days 13:30:00,4.6
54 days 13:45:00,4.65
54 days 14:00:00,4.89
54 days 14:15:00,4.55
54 days 14:30:00,4.62
54 days 14:45:00,4.51
54 days 15:00:00,4.69
54 days 15:15:00,4.96
54 days 15:30:00,5.37
54 days 15:45:00,4.63
54 days 16:00:00,5.74
54 days 16:15:00,5.91
54 days 16:30:00,6.58
54 days 16:45:00,6.29
54 days 17:00:00,7.01
54 days 17:15:00,7.42
54 days 17:30:00,7.19
54 days 17:45:00,6.52
54 days 18:00:00,6.21
54 days 18:15:00,5.97
54 days 18:30:00,7.13
54 days 18:45:00,5.77
54 days 19:00:00,5.44
54 days 19:15:00,5.45
54 days 19:30:00,5.43
54 days 19:45:00,5.35
54 days 20:00:00,5.05
54 days 20:15:00,4.56
54 days 20:30:00,4.36
54 days 20:45:00,4.31
54 days 21:00:00,4.54
54 days 21:15:00,4.06
54 days 21:30:00,4.37
54 days 21:45:00,3.78
54 days 22:00:00,3.48
54 days 22:15:00,3.03
54 days 22:30:00,2.93
54 days 22:45:00,2.7
54 days 23:00:00,2.43
54 days 23:15:00,2.03
54 days 23:30:00,1.95
54 days 23:45:00,1.73
55 days 00:00:00,1.53
55 days 00:15:00,1.38
55 days 00:30:00,1.37
55 days 00:45:00,1.31
55 days 01:00:00,1.31
55 days 01:15:00,1.38
55 days 01:30:00,1.34
55 days 01:45:00,1.18
55 days 02:00:00,1.32
55 days 02:15:00,1.17
55 days 02:30:00,1.18
55 days 02:45:00,1.37
55 days 03:00:00,1.61
55 days 03:15:00,1.55
55 days 03:30:00,1.91
55 days 03:45:00,1.86
55 days 04:00:00,2.73
55 days 04:15:00,3.14
55 days 04:30:00,3.35
55 days 04:45:00,3.36
55 days 05:00:00,4.85
55 days 05:15:00,5.73
55 days 05:30:00,7.32
55 days 05:45:00,8.26
55 days 06:00:00,6.88
55 days 06:15:00,7.15
55 days 06:30:00,7.1
55 days 06:45:00,7.2
55 days 07:00:00,7.02
55 days 07:15:00,7.12
55 days 07:30:00,7.63
55 days 07:45:00,7.16
55 days 08:00:00,6.31
55 days 08:15:00,6.52
55 days 08:30:00,6.4
55 days 08:45:00,6.29
55 days 09:00:00,6.1
55 days 09:15:00,5.59
55 days 09:30:00,5.5
55 days 09:45:00,5.18
55 days 10:00:00,6.1
55 days 10:15:00,5.78
55 days 10:30:00,5.13
55 days 10:45:00,5.77
55 days 11:00:00,5.52
55 days 11:15:00,5.58
55 days 11:30:00,5.51
55 days 11:45:00,5.26
55 days 12:00:00,4.87
55 days 12:15:00,5.18
55 days 12:30:00,5.53
55 days 12:45:00,5.47
55 days 13:00:00,4.92
55 days 13:15:00,4.72
55 days 13:30:00,4.89
55 days 13:45:00,4.99
55 days 14:00:00,5.22
55 days 14:15:00,5.46
55 days 14:30:00,5.42
55 days 14:45:00,5.15
55 days 15:00:00,5.24
55 days 15:15:00,4.99
55 days 15:30:00,5.93
55 days 15:45:00,5.28
55 days 16:00:00,5.42
55 days 16:15:00,5.44
55 days 16:30:00,6.53
55 days 16:45:00,6.44
55 days 17:00:00,5.7
55 days 17:15:00,6.12
55 days 17:30:00,5.93
55 days 17:45:00,5.5
55 days 18:00:00,5.09
55 days 18:15:00,6.32
55 days 18:30:00,5.8
55 days 18:45:00,5.88
55 days 19:00:00,6.02
55 days 19:15:00,5.17
55 days 19:30:00,4.79
55 days 19:45:00,4.75
55 days 20:00:00,4.05
55 days 20:15:00,4.04
55 days 20:30:00,3.99
55 days 20:45:00,4.55
55 days 21:00:00,3.47
55 days 21:15:00,3.53
55 days 21:30:00,4.11
55 days 21:45:00,3.44
55 days 22:00:00,3.48
55 days 22:15:00,3.3
55 days 22:30:00,3.5
55 days 22:45:00,2.61
55 days 23:00:00,2.48
55 days 23:15:00,2.28
55 days 23:30:00,2.24
55 days 23:45:00,1.91
56 days 00:00:00,1.69
56 days 00:15:00,1.78
56 days 00:30:00,1.53
56 days 00:45:00,1.33
56 days 01:00:00,1.33
56 days 01:15:00,1.37
56 days 01:30:00,1.17
56 days 01:45:00,1.3
56 days 02:00:00,1.43
56 days 02:15:00,1.21
56 days 02:30:00,1.29
56 days 02:45:00,1.18
56 days 03:00:00,1.18
56 days 03:15:00,1.13
56 days 03:30:00,1.16
56 days 03:45:00,1.48
56 days 04:00:00,1.5
56 days 04:15:00,1.44
56 days 04:30:00,2.04
56 days 04:45:00,1.81
56 days 05:00:00,2.12
56 days 05:15:00,2.15
56 days 05:30:00,2.75
56 days 05:45:00,3.14
56 days 06:00:00,3.95
56 days 06:15:00,4.31
56 days 06:30:00,5.11
56 days 06:45:00,5.79
56 days 07:00:00,7.27
56 days 07:15:00,7.66
56 days 07:30:00,8.25
56 days 07:45:00,8.04
56 days 08:00:00,7.98
56 days 08:15:00,8.66
56 days 08:30:00,9.01
56 days 08:45:00,9.71
56 days 09:00:00,9.49
56 days 09:15:00,8.83
56 days 09:30:00,8.47
56 days 09:45:00,7.97
56 days 10:00:00,8.72
56 days 10:15:00,7.19
56 days 10:30:00,7.35
56 days 10:45:00,7.13
56 days 11:00:00,6.89
56 days 11:15:00,6.82
56 days 11:30:00,7.56
56 days 11:45:00,6.83
56 days 12:00:00,6.28
56 days 12:15:00,6.2
56 days 12:30:00,6.01
56 days 12:45:00,6.76
56 days 13:00:00,5.92
56 days 13:15:00,6.76
56 days 13:30:00,6.29
56 days 13:45:00,5.67
56 days 14:00:00,5.94
56 days 14:15:00,6.41
56 days 14:30:00,6.34
56 days 14:45:00,6.17
56 days 15:00:00,6.25
56 days 15:15:00,6.13
56 days 15:30:00,6.15
56 days 15:45:00,5.85
56 days 16:00:00,6.0
56 days 16:15:00,6.84
56 days 16:30:00,7.06
56 days 16:45:00,6.77
56 days 17:00:00,6.56
56 days 17:15:00,6.19
56 days 17:30:00,5.85
56 days 17:45:00,5.38
56 days 18:00:00,5.77
56 days 18:15:00,6.03
56 days 18:30:00,6.77
56 days 18:45:00,5.5
56 days 19:00:00,5.46
56 days 19:15:00,5.03
56 days 19:30:00,4.77
56 days 19:45:00,4.59
56 days 20:00:00,4.98
56 days 20:15:00,3.92
56 days 20:30:00,3.76
56 days 20:45:00,4.17
56 days 21:00:00,3.94
56 days 21:15:00,3.82
56 days 21:30:00,4.05
56 days 21:45:00,3.92
56 days 22:00:00,3.73
56 days 22:15:00,3.5
56 days 22:30:00,3.74
56 days 22:45:00,3.35
56 days 23:00:00,3.16
56 days 23:15:00,2.91
56 days 23:30:00,2.21
56 days 23:45:00,2.04
57 days 00:00:00,1.93
57 days 00:15:00,2.08
57 days 00:30:00,2.14
57 days 00:45:00,1.9
57 days 01:00:00,1.77
57 days 01:15:00,1.7
57 days 01:30:00,1.42
57 days 01:45:00,1.31
57 days 02:00:00,1.34
57 days 02:15:00,1.32
57 days 02:30:00,1.26
57 days 02:45:00,1.18
57 days 03:00:00,1.32
57 days 03:15:00,1.22
57 days 03:30:00,1.34
57 days 03:45:00,1.4
57 days 04:00:00,1.36
57 days 04:15:00,1.41
57 days 04:30:00,1.53
57 days 04:45:00,1.64
57 days 05:00:00,1.89
57 days 05:15:00,1.93
57 days 05:30:00,2.05
57 days 05:45:00,2.81
57 days 06:00:00,2.97
57 days 06:15:00,3.48
57 days 06:30:00,4.38
57 days 06:45:00,4.69
57 days 07:00:00,5.92
57 days 07:15:00,7.18
57 days 07:30:00,7.82
57 days 07:45:00,8.54
57 days 08:00:00,8.31
57 days 08:15:00,8.78
57 days 08:30:00,9.29
57 days 08:45:00,10.07
57 days 09:00:00,9.55
57 days 09:15:00,8.72
57 days 09:30:00,9.42
57 days 09:45:00,8.97
57 days 10:00:00,8.48
57 days 10:15:00,7.93
57 days 10:30:00,8.19
57 days 10:45:00,7.59
57 days 11:00:00,7.95
57 days 11:15:00,6.62
57 days 11:30:00,7.1
57 days 11:45:00,7.2
57 days 12:00:00,7.1
57 days 12:15:00,7.1
57 days 12:30:00,6.91
57 days 12:45:00,6.28
57 days 13:00:00,6.58
57 days 13:15:00,7.06
57 days 13:30:00,6.22
57 days 13:45:00,6.48
57 days 14:00:00,5.54
57 days 14:15:00,5.22
57 days 14:30:00,5.07
57 days 14:45:00,5.37
57 days 15:00:00,6.04
57 days 15:15:00,6.03
57 days 15:30:00,5.93
57 days 15:45:00,6.32
57 days 16:00:00,7.03
57 days 16:15:00,7.03
57 days 16:30:00,6.88
57 days 16:45:00,6.88
57 days 17:00:00,7.05
57 days 17:15:00,7.45
57 days 17:30:00,7.44
57 days 17:45:00,7.01
57 days 18:00:00,6.47
57 days 18:15:00,7.21
57 days 18:30:00,7.0
57 days 18:45:00,6.93
57 days 19:00:00,6.31
57 days 19:15:00,4.9
57 days 19:30:00,5.14
57 days 19:45:00,4.92
57 days 20:00:00,4.38
57 days 20:15:00,4.04
57 days 20:30:00,4.29
57 days 20:45:00,4.41
57 days 21:00:00,4.5
57 days 21:15:00,4.07
57 days 21:30:00,3.9
57 days 21:45:00,3.85
57 days 22:00:00,3.28
57 days 22:15:00,3.49
57 days 22:30:00,2.75
57 days 22:45:00,2.45
57 days 23:00:00,2.27
57 days 23:15:00,2.14
57 days 23:30:00,1.67
57 days 23:45:00,1.69
58 days 00:00:00,1.44
58 days 00:15:00,1.4
58 days 00:30:00,1.33
58 days 00:45:00,1.19
58 days 01:00:00,1.23
58 days 01:15:00,1.11
58 days 01:30:00,1.29
58 days 01:45:00,1.33
58 days 02:00:00,1.09
58 days 02:15:00,1.07
58 days 02:30:00,1.29
58 days 02:45:00,1.39
58 days 03:00:00,1.39
58 days 03:15:00,1.3
58 days 03:30:00,1.56
58 days 03:45:00,1.84
