Unnamed: 0,p1,p3,p2
256 days 05:00:00,103.64,113.26,40.93
256 days 05:15:00,103.65,113.28,41.19
256 days 05:30:00,103.65,113.28,41.19
256 days 05:45:00,103.64,113.26,41.17
256 days 06:00:00,103.64,113.29,41.17
256 days 06:15:00,103.65,113.31,41.34
256 days 06:30:00,103.65,113.3,41.27
256 days 06:45:00,103.65,113.31,41.38
256 days 07:00:00,103.65,113.3,41.34
256 days 07:15:00,103.65,113.3,41.31
256 days 07:30:00,103.65,113.29,41.36
256 days 07:45:00,103.65,113.3,41.37
256 days 08:00:00,103.65,113.3,41.35
256 days 08:15:00,103.65,113.3,41.36
256 days 08:30:00,103.65,113.31,41.42
256 days 08:45:00,103.65,113.31,41.39
256 days 09:00:00,103.66,113.31,41.46
256 days 09:15:00,103.65,113.3,41.4
256 days 09:30:00,103.66,113.31,41.48
256 days 09:45:00,103.66,113.31,41.46
256 days 10:00:00,103.65,113.31,41.43
256 days 10:15:00,103.65,113.31,41.42
256 days 10:30:00,103.65,113.31,41.43
256 days 10:45:00,103.65,113.32,41.41
256 days 11:00:00,103.65,113.31,41.45
256 days 11:15:00,103.65,113.31,41.48
256 days 11:30:00,103.65,113.31,41.46
256 days 11:45:00,103.66,113.31,41.51
256 days 12:00:00,103.66,113.3,41.48
256 days 12:15:00,103.66,113.31,41.5
256 days 12:30:00,103.66,113.3,41.49
256 days 12:45:00,103.66,113.32,41.52
256 days 13:00:00,103.65,113.31,41.48
256 days 13:15:00,103.65,113.3,41.38
256 days 13:30:00,103.65,113.31,41.42
256 days 13:45:00,103.65,113.3,41.37
256 days 14:00:00,103.65,113.3,41.33
256 days 14:15:00,103.65,113.31,41.45
256 days 14:30:00,103.65,113.3,41.28
256 days 14:45:00,103.65,113.31,41.39
256 days 15:00:00,103.65,113.31,41.37
256 days 15:15:00,103.65,113.3,41.32
256 days 15:30:00,103.65,113.28,41.27
256 days 15:45:00,103.65,113.27,41.24
256 days 16:00:00,103.65,113.29,41.31
256 days 16:15:00,103.65,113.29,41.22
256 days 16:30:00,103.65,113.27,41.21
256 days 16:45:00,103.65,113.28,41.28
256 days 17:00:00,103.65,113.29,41.28
256 days 17:15:00,103.65,113.28,41.18
256 days 17:30:00,103.65,113.3,41.25
256 days 17:45:00,103.65,113.29,41.24
256 days 18:00:00,103.65,113.29,41.26
256 days 18:15:00,103.65,113.3,41.28
256 days 18:30:00,103.65,113.31,41.31
256 days 18:45:00,103.65,113.29,41.34
256 days 19:00:00,103.65,113.31,41.43
256 days 19:15:00,103.65,113.3,41.42
256 days 19:30:00,103.66,113.32,41.49
256 days 19:45:00,103.65,113.3,41.34
256 days 20:00:00,103.66,113.31,41.52
256 days 20:15:00,103.66,113.31,41.5
256 days 20:30:00,103.66,113.32,41.53
256 days 20:45:00,103.66,113.32,41.51
256 days 21:00:00,103.66,113.32,41.45
256 days 21:15:00,103.66,113.32,41.52
256 days 21:30:00,103.66,113.32,41.61
256 days 21:45:00,103.66,113.32,41.62
256 days 22:00:00,103.66,113.32,41.65
256 days 22:15:00,103.66,113.32,41.65
256 days 22:30:00,103.66,113.32,41.65
256 days 22:45:00,103.66,113.32,41.66
256 days 23:00:00,103.66,113.32,41.67
256 days 23:15:00,103.66,113.32,41.68
256 days 23:30:00,103.66,113.32,41.67
256 days 23:45:00,103.66,113.32,41.68
257 days 00:00:00,103.66,113.32,41.68
257 days 00:15:00,103.66,113.32,41.69
257 days 00:30:00,103.66,113.32,41.69
257 days 00:45:00,103.66,113.32,41.68
257 days 01:00:00,103.66,113.32,41.68
257 days 01:15:00,103.66,113.32,41.67
257 days 01:30:00,103.66,113.32,41.69
257 days 01:45:00,103.66,113.32,41.68
257 days 02:00:00,103.66,113.32,41.67
257 days 02:15:00,103.66,113.32,41.68
257 days 02:30:00,103.66,113.32,41.66
257 days 02:45:00,103.66,113.32,41.65
257 days 03:00:00,103.66,113.32,41.62
257 days 03:15:00,103.66,113.32,41.62
257 days 03:30:00,103.66,113.32,41.57
257 days 03:45:00,103.66,113.3,41.52
257 days 04:00:00,103.65,113.32,41.41
257 days 04:15:00,103.65,113.29,41.21
257 days 04:30:00,103.64,113.28,41.04
257 days 04:45:00,103.65,113.26,41.06
257 days 05:00:00,103.64,113.26,40.97
257 days 05:15:00,103.64,113.28,41.13
257 days 05:30:00,103.64,113.28,41.16
257 days 05:45:00,103.64,113.3,41.2
257 days 06:00:00,103.65,113.3,41.27
257 days 06:15:00,103.65,113.3,41.29
257 days 06:30:00,103.65,113.3,41.22
257 days 06:45:00,103.65,113.29,41.29
257 days 07:00:00,103.65,113.29,41.25
257 days 07:15:00,103.65,113.3,41.24
257 days 07:30:00,103.65,113.28,41.14
257 days 07:45:00,103.65,113.29,41.29
257 days 08:00:00,103.65,113.28,41.26
257 days 08:15:00,103.65,113.3,41.38
257 days 08:30:00,103.65,113.3,41.32
257 days 08:45:00,103.66,113.29,41.39
257 days 09:00:00,103.65,113.3,41.4
257 days 09:15:00,103.66,113.31,41.46
257 days 09:30:00,103.65,113.31,41.44
257 days 09:45:00,103.65,113.3,41.38
257 days 10:00:00,103.66,113.31,41.44
257 days 10:15:00,103.66,113.32,41.48
257 days 10:30:00,103.65,113.31,41.47
257 days 10:45:00,103.66,113.3,41.43
257 days 11:00:00,103.65,113.31,41.47
257 days 11:15:00,103.66,113.3,41.44
257 days 11:30:00,103.66,113.31,41.46
257 days 11:45:00,103.66,113.31,41.48
257 days 12:00:00,103.66,113.31,41.43
257 days 12:15:00,103.65,113.3,41.39
257 days 12:30:00,103.66,113.28,41.3
257 days 12:45:00,103.65,113.31,41.47
257 days 13:00:00,103.65,113.3,41.41
257 days 13:15:00,103.65,113.31,41.42
257 days 13:30:00,103.66,113.31,41.47
257 days 13:45:00,103.66,113.31,41.48
257 days 14:00:00,103.65,113.31,41.44
257 days 14:15:00,103.65,113.31,41.43
257 days 14:30:00,103.65,113.3,41.36
257 days 14:45:00,103.65,113.29,41.36
257 days 15:00:00,103.65,113.29,41.38
257 days 15:15:00,103.65,113.28,41.34
257 days 15:30:00,103.65,113.29,41.36
257 days 15:45:00,103.65,113.29,41.25
257 days 16:00:00,103.65,113.3,41.28
257 days 16:15:00,103.65,113.29,41.32
257 days 16:30:00,103.65,113.29,41.14
257 days 16:45:00,103.65,113.3,41.31
257 days 17:00:00,103.65,113.3,41.19
257 days 17:15:00,103.64,113.26,41.09
257 days 17:30:00,103.64,113.29,41.27
257 days 17:45:00,103.64,113.3,41.26
257 days 18:00:00,103.65,113.28,41.22
257 days 18:15:00,103.65,113.27,41.17
257 days 18:30:00,103.65,113.3,41.29
257 days 18:45:00,103.65,113.28,41.37
257 days 19:00:00,103.65,113.3,41.46
257 days 19:15:00,103.65,113.29,41.41
257 days 19:30:00,103.65,113.3,41.37
257 days 19:45:00,103.65,113.3,41.25
257 days 20:00:00,103.65,113.31,41.41
257 days 20:15:00,103.66,113.31,41.44
257 days 20:30:00,103.66,113.31,41.46
257 days 20:45:00,103.66,113.31,41.53
257 days 21:00:00,103.66,113.32,41.57
257 days 21:15:00,103.66,113.31,41.53
257 days 21:30:00,103.66,113.32,41.59
257 days 21:45:00,103.66,113.32,41.62
257 days 22:00:00,103.66,113.32,41.65
257 days 22:15:00,103.66,113.32,41.65
257 days 22:30:00,103.66,113.32,41.67
257 days 22:45:00,103.66,113.32,41.67
257 days 23:00:00,103.66,113.32,41.67
257 days 23:15:00,103.66,113.32,41.68
257 days 23:30:00,103.66,113.32,41.68
257 days 23:45:00,103.66,113.32,41.67
258 days 00:00:00,103.66,113.32,41.68
258 days 00:15:00,103.66,113.32,41.69
258 days 00:30:00,103.66,113.32,41.69
258 days 00:45:00,103.66,113.32,41.69
258 days 01:00:00,103.66,113.32,41.69
258 days 01:15:00,103.66,113.32,41.68
258 days 01:30:00,103.66,113.32,41.69
258 days 01:45:00,103.66,113.32,41.69
258 days 02:00:00,103.66,113.32,41.68
258 days 02:15:00,103.66,113.32,41.68
258 days 02:30:00,103.66,113.32,41.65
258 days 02:45:00,103.66,113.32,41.65
258 days 03:00:00,103.66,113.32,41.61
258 days 03:15:00,103.66,113.32,41.62
258 days 03:30:00,103.66,113.32,41.59
258 days 03:45:00,103.66,113.32,41.54
258 days 04:00:00,103.65,113.31,41.45
258 days 04:15:00,103.65,113.3,41.28
258 days 04:30:00,103.65,113.3,41.15
258 days 04:45:00,103.65,113.28,41.07
258 days 05:00:00,103.64,113.26,41.05
258 days 05:15:00,103.65,113.28,41.09
258 days 05:30:00,103.65,113.3,41.16
258 days 05:45:00,103.64,113.28,41.06
258 days 06:00:00,103.65,113.3,41.23
258 days 06:15:00,103.64,113.29,41.2
258 days 06:30:00,103.65,113.28,41.22
258 days 06:45:00,103.65,113.28,41.22
258 days 07:00:00,103.65,113.29,41.26
258 days 07:15:00,103.65,113.29,41.34
258 days 07:30:00,103.65,113.29,41.33
258 days 07:45:00,103.65,113.29,41.29
258 days 08:00:00,103.65,113.3,41.32
258 days 08:15:00,103.65,113.29,41.33
258 days 08:30:00,103.65,113.29,41.34
258 days 08:45:00,103.64,113.3,41.3
258 days 09:00:00,103.65,113.3,41.43
258 days 09:15:00,103.65,113.31,41.41
258 days 09:30:00,103.65,113.31,41.4
258 days 09:45:00,103.65,113.31,41.41
258 days 10:00:00,103.65,113.31,41.39
258 days 10:15:00,103.65,113.31,41.45
258 days 10:30:00,103.65,113.31,41.43
258 days 10:45:00,103.65,113.3,41.37
258 days 11:00:00,103.65,113.3,41.38
258 days 11:15:00,103.65,113.3,41.41
258 days 11:30:00,103.65,113.3,41.37
258 days 11:45:00,103.65,113.3,41.37
258 days 12:00:00,103.65,113.3,41.42
258 days 12:15:00,103.65,113.3,41.34
258 days 12:30:00,103.65,113.31,41.4
258 days 12:45:00,103.65,113.29,41.36
258 days 13:00:00,103.65,113.3,41.36
258 days 13:15:00,103.65,113.31,41.4
258 days 13:30:00,103.65,113.3,41.35
258 days 13:45:00,103.65,113.29,41.34
258 days 14:00:00,103.65,113.3,41.37
258 days 14:15:00,103.65,113.3,41.37
258 days 14:30:00,103.65,113.3,41.29
258 days 14:45:00,103.66,113.31,41.35
258 days 15:00:00,103.65,113.27,41.22
258 days 15:15:00,103.65,113.29,41.29
258 days 15:30:00,103.65,113.29,41.3
258 days 15:45:00,103.65,113.3,41.29
258 days 16:00:00,103.65,113.28,41.29
258 days 16:15:00,103.65,113.3,41.29
258 days 16:30:00,103.65,113.31,41.32
258 days 16:45:00,103.65,113.31,41.25
258 days 17:00:00,103.65,113.27,41.16
258 days 17:15:00,103.65,113.28,41.2
258 days 17:30:00,103.65,113.3,41.28
258 days 17:45:00,103.65,113.3,41.27
258 days 18:00:00,103.65,113.29,41.28
258 days 18:15:00,103.65,113.3,41.26
258 days 18:30:00,103.65,113.3,41.38
258 days 18:45:00,103.66,113.3,41.44
258 days 19:00:00,103.66,113.31,41.5
258 days 19:15:00,103.65,113.32,41.51
258 days 19:30:00,103.66,113.31,41.5
258 days 19:45:00,103.65,113.31,41.47
258 days 20:00:00,103.65,113.32,41.45
258 days 20:15:00,103.66,113.32,41.48
258 days 20:30:00,103.66,113.32,41.55
258 days 20:45:00,103.66,113.32,41.54
258 days 21:00:00,103.66,113.32,41.53
258 days 21:15:00,103.66,113.32,41.54
258 days 21:30:00,103.66,113.32,41.55
258 days 21:45:00,103.66,113.32,41.59
258 days 22:00:00,103.66,113.32,41.63
258 days 22:15:00,103.66,113.32,41.64
258 days 22:30:00,103.66,113.32,41.64
258 days 22:45:00,103.66,113.32,41.65
258 days 23:00:00,103.66,113.32,41.66
258 days 23:15:00,103.66,113.32,41.67
258 days 23:30:00,103.66,113.32,41.68
258 days 23:45:00,103.66,113.32,41.68
259 days 00:00:00,103.66,113.32,41.67
259 days 00:15:00,103.66,113.32,41.67
259 days 00:30:00,103.66,113.32,41.67
259 days 00:45:00,103.66,113.32,41.69
259 days 01:00:00,103.66,113.32,41.69
259 days 01:15:00,103.66,113.32,41.69
259 days 01:30:00,103.66,113.32,41.68
259 days 01:45:00,103.66,113.32,41.69
259 days 02:00:00,103.66,113.32,41.69
259 days 02:15:00,103.66,113.32,41.68
259 days 02:30:00,103.66,113.32,41.68
259 days 02:45:00,103.66,113.32,41.68
259 days 03:00:00,103.66,113.32,41.68
259 days 03:15:00,103.66,113.32,41.68
259 days 03:30:00,103.66,113.32,41.67
259 days 03:45:00,103.66,113.32,41.66
259 days 04:00:00,103.66,113.32,41.66
259 days 04:15:00,103.66,113.32,41.65
259 days 04:30:00,103.66,113.32,41.61
259 days 04:45:00,103.66,113.32,41.59
259 days 05:00:00,103.66,113.32,41.53
259 days 05:15:00,103.66,113.32,41.49
259 days 05:30:00,103.65,113.32,41.41
259 days 05:45:00,103.65,113.3,41.33
259 days 06:00:00,103.64,113.31,41.17
259 days 06:15:00,103.65,113.3,41.09
259 days 06:30:00,103.64,113.3,41.13
259 days 06:45:00,103.64,113.3,41.17
259 days 07:00:00,103.64,113.3,41.09
259 days 07:15:00,103.63,113.29,40.94
259 days 07:30:00,103.63,113.28,40.99
259 days 07:45:00,103.64,113.29,41.06
259 days 08:00:00,103.64,113.26,40.9
259 days 08:15:00,103.64,113.29,41.03
259 days 08:30:00,103.64,113.3,41.12
259 days 08:45:00,103.64,113.28,40.97
259 days 09:00:00,103.64,113.3,41.04
259 days 09:15:00,103.64,113.3,40.96
259 days 09:30:00,103.64,113.29,41.06
259 days 09:45:00,103.64,113.3,41.24
259 days 10:00:00,103.64,113.3,41.21
259 days 10:15:00,103.64,113.3,41.19
259 days 10:30:00,103.64,113.3,41.24
259 days 10:45:00,103.64,113.3,41.25
259 days 11:00:00,103.64,113.31,41.24
259 days 11:15:00,103.64,113.3,41.16
259 days 11:30:00,103.64,113.3,41.13
259 days 11:45:00,103.64,113.31,41.28
259 days 12:00:00,103.64,113.31,41.29
259 days 12:15:00,103.65,113.29,41.28
259 days 12:30:00,103.64,113.29,41.28
259 days 12:45:00,103.64,113.3,41.27
259 days 13:00:00,103.65,113.31,41.36
259 days 13:15:00,103.65,113.3,41.28
259 days 13:30:00,103.65,113.29,41.31
259 days 13:45:00,103.65,113.3,41.28
259 days 14:00:00,103.65,113.31,41.34
259 days 14:15:00,103.65,113.31,41.43
259 days 14:30:00,103.65,113.3,41.32
259 days 14:45:00,103.65,113.31,41.38
259 days 15:00:00,103.65,113.31,41.39
259 days 15:15:00,103.65,113.31,41.41
259 days 15:30:00,103.65,113.3,41.32
259 days 15:45:00,103.65,113.29,41.26
259 days 16:00:00,103.65,113.3,41.32
259 days 16:15:00,103.65,113.3,41.35
259 days 16:30:00,103.65,113.29,41.24
259 days 16:45:00,103.65,113.29,41.32
259 days 17:00:00,103.65,113.29,41.33
259 days 17:15:00,103.65,113.3,41.28
259 days 17:30:00,103.65,113.29,41.31
259 days 17:45:00,103.65,113.29,41.27
259 days 18:00:00,103.65,113.29,41.28
259 days 18:15:00,103.65,113.29,41.35
259 days 18:30:00,103.65,113.31,41.43
259 days 18:45:00,103.65,113.32,41.51
259 days 19:00:00,103.66,113.31,41.43
259 days 19:15:00,103.65,113.3,41.43
259 days 19:30:00,103.66,113.3,41.48
259 days 19:45:00,103.66,113.31,41.5
259 days 20:00:00,103.66,113.3,41.45
259 days 20:15:00,103.66,113.31,41.52
259 days 20:30:00,103.66,113.31,41.53
259 days 20:45:00,103.66,113.31,41.53
259 days 21:00:00,103.66,113.32,41.56
259 days 21:15:00,103.66,113.31,41.52
259 days 21:30:00,103.66,113.32,41.59
259 days 21:45:00,103.66,113.32,41.59
259 days 22:00:00,103.66,113.32,41.61
259 days 22:15:00,103.66,113.32,41.65
259 days 22:30:00,103.66,113.32,41.61
259 days 22:45:00,103.66,113.32,41.62
259 days 23:00:00,103.66,113.32,41.64
259 days 23:15:00,103.66,113.32,41.66
259 days 23:30:00,103.66,113.32,41.65
259 days 23:45:00,103.66,113.32,41.65
260 days 00:00:00,103.66,113.32,41.66
260 days 00:15:00,103.66,113.32,41.67
260 days 00:30:00,103.66,113.32,41.67
260 days 00:45:00,103.66,113.32,41.68
260 days 01:00:00,103.66,113.32,41.68
260 days 01:15:00,103.66,113.32,41.68
260 days 01:30:00,103.66,113.32,41.69
260 days 01:45:00,103.66,113.32,41.69
260 days 02:00:00,103.66,113.32,41.68
260 days 02:15:00,103.66,113.32,41.68
260 days 02:30:00,103.66,113.32,41.69
260 days 02:45:00,103.66,113.32,41.69
260 days 03:00:00,103.66,113.32,41.67
260 days 03:15:00,103.66,113.32,41.68
260 days 03:30:00,103.66,113.32,41.67
260 days 03:45:00,103.66,113.32,41.66
260 days 04:00:00,103.66,113.32,41.67
260 days 04:15:00,103.66,113.32,41.67
260 days 04:30:00,103.66,113.32,41.64
260 days 04:45:00,103.66,113.32,41.62
260 days 05:00:00,103.66,113.32,41.59
260 days 05:15:00,103.66,113.32,41.56
260 days 05:30:00,103.65,113.32,41.53
260 days 05:45:00,103.66,113.32,41.45
260 days 06:00:00,103.65,113.31,41.38
260 days 06:15:00,103.65,113.31,41.23
260 days 06:30:00,103.65,113.3,41.25
260 days 06:45:00,103.65,113.31,41.26
260 days 07:00:00,103.64,113.3,41.18
260 days 07:15:00,103.64,113.29,41.13
260 days 07:30:00,103.64,113.28,41.16
260 days 07:45:00,103.65,113.29,41.01
260 days 08:00:00,103.64,113.3,41.02
260 days 08:15:00,103.64,113.29,41.02
260 days 08:30:00,103.64,113.28,40.98
260 days 08:45:00,103.64,113.27,40.91
260 days 09:00:00,103.64,113.28,40.92
260 days 09:15:00,103.64,113.28,40.93
260 days 09:30:00,103.64,113.3,41.13
260 days 09:45:00,103.64,113.29,41.06
260 days 10:00:00,103.64,113.26,41.0
260 days 10:15:00,103.65,113.28,41.09
260 days 10:30:00,103.64,113.3,41.1
260 days 10:45:00,103.65,113.31,41.23
260 days 11:00:00,103.65,113.28,41.13
260 days 11:15:00,103.64,113.28,41.1
260 days 11:30:00,103.64,113.3,41.18
260 days 11:45:00,103.65,113.3,41.29
260 days 12:00:00,103.65,113.3,41.22
260 days 12:15:00,103.65,113.29,41.23
260 days 12:30:00,103.65,113.29,41.25
260 days 12:45:00,103.65,113.29,41.33
260 days 13:00:00,103.65,113.29,41.21
260 days 13:15:00,103.65,113.31,41.37
260 days 13:30:00,103.65,113.3,41.31
260 days 13:45:00,103.65,113.3,41.22
260 days 14:00:00,103.65,113.3,41.25
260 days 14:15:00,103.65,113.3,41.25
260 days 14:30:00,103.65,113.3,41.22
260 days 14:45:00,103.65,113.3,41.32
260 days 15:00:00,103.65,113.3,41.35
260 days 15:15:00,103.65,113.26,41.13
260 days 15:30:00,103.65,113.28,41.17
260 days 15:45:00,103.65,113.25,41.17
260 days 16:00:00,103.64,113.26,41.19
260 days 16:15:00,103.64,113.27,41.18
260 days 16:30:00,103.65,113.29,41.3
260 days 16:45:00,103.64,113.29,41.18
260 days 17:00:00,103.64,113.3,41.22
260 days 17:15:00,103.64,113.27,41.12
260 days 17:30:00,103.65,113.27,41.06
260 days 17:45:00,103.64,113.28,41.23
260 days 18:00:00,103.64,113.28,41.26
260 days 18:15:00,103.65,113.3,41.3
260 days 18:30:00,103.65,113.3,41.33
260 days 18:45:00,103.65,113.32,41.39
260 days 19:00:00,103.66,113.31,41.45
260 days 19:15:00,103.66,113.31,41.52
260 days 19:30:00,103.66,113.3,41.46
260 days 19:45:00,103.65,113.29,41.34
260 days 20:00:00,103.66,113.3,41.43
260 days 20:15:00,103.66,113.32,41.47
260 days 20:30:00,103.66,113.32,41.49
260 days 20:45:00,103.66,113.32,41.53
260 days 21:00:00,103.66,113.32,41.53
260 days 21:15:00,103.66,113.32,41.57
260 days 21:30:00,103.66,113.32,41.61
260 days 21:45:00,103.66,113.32,41.62
260 days 22:00:00,103.66,113.32,41.65
260 days 22:15:00,103.66,113.32,41.66
260 days 22:30:00,103.66,113.32,41.63
260 days 22:45:00,103.66,113.32,41.66
260 days 23:00:00,103.66,113.32,41.65
260 days 23:15:00,103.66,113.32,41.66
260 days 23:30:00,103.66,113.32,41.68
260 days 23:45:00,103.66,113.32,41.69
261 days 00:00:00,103.66,113.32,41.68
261 days 00:15:00,103.66,113.32,41.68
261 days 00:30:00,103.66,113.32,41.69
261 days 00:45:00,103.66,113.32,41.69
261 days 01:00:00,103.66,113.32,41.69
261 days 01:15:00,103.66,113.32,41.69
261 days 01:30:00,103.66,113.32,41.68
261 days 01:45:00,103.66,113.32,41.68
261 days 02:00:00,103.66,113.32,41.68
261 days 02:15:00,103.66,113.32,41.67
261 days 02:30:00,103.66,113.32,41.66
261 days 02:45:00,103.66,113.32,41.66
261 days 03:00:00,103.66,113.32,41.63
261 days 03:15:00,103.66,113.32,41.6
261 days 03:30:00,103.66,113.32,41.59
261 days 03:45:00,103.66,113.31,41.49
261 days 04:00:00,103.65,113.31,41.36
261 days 04:15:00,103.65,113.3,41.25
261 days 04:30:00,103.64,113.3,41.22
261 days 04:45:00,103.65,113.27,41.08
261 days 05:00:00,103.64,113.28,41.0
261 days 05:15:00,103.65,113.29,41.08
261 days 05:30:00,103.64,113.27,41.11
261 days 05:45:00,103.65,113.29,41.22
261 days 06:00:00,103.64,113.29,41.18
261 days 06:15:00,103.65,113.29,41.2
261 days 06:30:00,103.64,113.28,41.24
261 days 06:45:00,103.65,113.31,41.33
261 days 07:00:00,103.64,113.31,41.21
261 days 07:15:00,103.65,113.29,41.14
261 days 07:30:00,103.64,113.29,41.2
261 days 07:45:00,103.65,113.3,41.26
261 days 08:00:00,103.65,113.31,41.34
261 days 08:15:00,103.65,113.3,41.35
261 days 08:30:00,103.65,113.31,41.41
261 days 08:45:00,103.65,113.3,41.32
261 days 09:00:00,103.65,113.3,41.36
261 days 09:15:00,103.65,113.31,41.43
261 days 09:30:00,103.65,113.31,41.45
261 days 09:45:00,103.66,113.31,41.47
261 days 10:00:00,103.66,113.31,41.44
261 days 10:15:00,103.66,113.31,41.46
261 days 10:30:00,103.66,113.32,41.51
261 days 10:45:00,103.66,113.31,41.45
261 days 11:00:00,103.66,113.3,41.46
261 days 11:15:00,103.66,113.3,41.46
261 days 11:30:00,103.65,113.31,41.4
261 days 11:45:00,103.66,113.31,41.46
261 days 12:00:00,103.66,113.32,41.46
261 days 12:15:00,103.66,113.31,41.46
261 days 12:30:00,103.66,113.31,41.48
261 days 12:45:00,103.65,113.31,41.46
261 days 13:00:00,103.66,113.31,41.49
261 days 13:15:00,103.65,113.31,41.42
261 days 13:30:00,103.65,113.31,41.43
261 days 13:45:00,103.66,113.32,41.5
261 days 14:00:00,103.65,113.31,41.44
261 days 14:15:00,103.65,113.31,41.43
261 days 14:30:00,103.65,113.3,41.4
261 days 14:45:00,103.65,113.3,41.44
261 days 15:00:00,103.65,113.28,41.28
261 days 15:15:00,103.65,113.29,41.32
261 days 15:30:00,103.65,113.31,41.42
261 days 15:45:00,103.65,113.29,41.36
261 days 16:00:00,103.65,113.27,41.25
261 days 16:15:00,103.65,113.3,41.23
261 days 16:30:00,103.65,113.27,41.22
261 days 16:45:00,103.64,113.27,41.23
261 days 17:00:00,103.64,113.28,41.24
261 days 17:15:00,103.65,113.3,41.27
261 days 17:30:00,103.65,113.31,41.37
261 days 17:45:00,103.64,113.28,41.16
261 days 18:00:00,103.65,113.25,41.2
261 days 18:15:00,103.65,113.29,41.36
261 days 18:30:00,103.65,113.31,41.44
261 days 18:45:00,103.65,113.31,41.44
261 days 19:00:00,103.66,113.31,41.44
261 days 19:15:00,103.66,113.3,41.4
261 days 19:30:00,103.66,113.3,41.43
261 days 19:45:00,103.66,113.31,41.51
261 days 20:00:00,103.65,113.31,41.49
261 days 20:15:00,103.66,113.31,41.47
261 days 20:30:00,103.66,113.31,41.48
261 days 20:45:00,103.66,113.31,41.51
261 days 21:00:00,103.66,113.31,41.54
261 days 21:15:00,103.66,113.31,41.57
261 days 21:30:00,103.66,113.32,41.61
261 days 21:45:00,103.66,113.32,41.64
261 days 22:00:00,103.66,113.32,41.61
261 days 22:15:00,103.66,113.32,41.65
261 days 22:30:00,103.66,113.32,41.67
261 days 22:45:00,103.66,113.32,41.69
261 days 23:00:00,103.66,113.32,41.68
261 days 23:15:00,103.66,113.32,41.68
261 days 23:30:00,103.66,113.32,41.69
261 days 23:45:00,103.66,113.32,41.69
262 days 00:00:00,103.66,113.32,41.69
262 days 00:15:00,103.66,113.32,41.68
262 days 00:30:00,103.66,113.32,41.69
